year,round,team,oppo,period,periodSeconds,player,distance,angle,context,xScore,score
2023,15,GCFC,HAW,4,1163.0,MRosas,11.5,0.0,ground,2.99,6
2023,15,GCFC,HAW,4,1268.0,NAnderson,44.63,-12.95,set,3.59,6
2023,15,GCFC,HAW,4,1354.0,MRosas,33.02,57.99,play,2.03,6
2023,15,HAW,GCFC,4,1439.0,LBreust,28.32,-20.67,play,3.1,0
2023,15,GCFC,HAW,4,1476.0,NAnderson,56.51,1.01,set,2.49,6
2023,15,GCFC,HAW,4,1641.0,BKing,30.86,26.98,set,4.53,1
2023,16,ADEL,NMFC,1,135.0,LMurphy,52.84,-6.52,play,2.48,6
2023,16,ADEL,NMFC,1,280.0,JRachele,52.02,35.22,set,2.4,0
2023,16,ADEL,NMFC,1,298.0,TWalker,37.87,47.68,play,2.2,0
2023,16,ADEL,NMFC,1,421.0,BKeays,15.79,-10.95,set,5.81,6
2023,16,NMFC,ADEL,1,605.0,TThomas,32.76,15.95,set,4.58,6
2023,16,NMFC,ADEL,1,685.0,CZurhaar,33.32,-64.2,play,2.03,1
2023,16,NMFC,ADEL,1,780.0,TThomas,4.92,-23.96,set,6.0,6
2023,16,ADEL,NMFC,1,909.0,IRankine,36.42,-45.56,set,3.55,6
2023,16,ADEL,NMFC,1,1021.0,RO'Brien,22.41,38.66,ground,1.68,6
2023,16,ADEL,NMFC,1,1232.0,IRankine,47.86,-27.37,play,2.46,6
2023,16,ADEL,NMFC,1,1349.0,LPedlar,32.24,23.78,play,2.8,6
2023,16,NMFC,ADEL,1,1472.0,JSimpkin,32.9,65.77,play,1.82,6
2023,16,NMFC,ADEL,1,1608.0,JStephenson,45.84,39.25,set,2.82,6
2023,16,ADEL,NMFC,1,1684.0,RThilthorpe,29.26,-19.98,play,3.06,0
2023,16,ADEL,NMFC,1,1709.0,TWalker,22.28,45.91,ground,1.6,1
2023,16,ADEL,NMFC,1,2230.0,DFogarty,15.24,41.01,play,3.76,6
2023,16,ADEL,NMFC,1,2370.0,TWalker,50.11,24.78,set,2.82,1
2023,16,NMFC,ADEL,2,50.0,NLarkey,49.3,-40.48,set,2.61,0
2023,16,NMFC,ADEL,2,153.0,NLarkey,35.02,43.26,set,3.63,6
2023,16,ADEL,NMFC,2,381.0,BKeays,23.88,-19.57,set,5.26,6
2023,16,NMFC,ADEL,2,580.0,NLarkey,5.59,-10.3,play,5.95,6
2023,16,NMFC,ADEL,2,663.0,LDavies-Uniacke,30.0,23.57,play,2.91,6
2023,16,ADEL,NMFC,2,734.0,RThilthorpe,21.52,-2.66,play,3.77,6
2023,16,NMFC,ADEL,2,805.0,NLarkey,3.5,0.0,play,6.0,6
2023,16,NMFC,ADEL,2,981.0,PCurtis,36.84,7.8,play,2.8,1
2023,16,ADEL,NMFC,2,1238.0,TWalker,37.86,-33.69,loose,2.46,1
2023,16,ADEL,NMFC,2,1373.0,DFogarty,14.33,-29.25,loose,4.13,6
2023,16,ADEL,NMFC,2,1516.0,JRachele,31.75,26.16,set,4.48,1
2023,16,ADEL,NMFC,2,1576.0,IRankine,26.1,-20.17,play,3.25,6
2023,16,ADEL,NMFC,2,1678.0,DFogarty,34.6,-37.37,play,2.59,6
2023,16,NMFC,ADEL,2,1791.0,CZurhaar,39.46,22.34,play,2.59,0
2023,16,ADEL,NMFC,2,1876.0,BKeays,54.94,-40.94,play,2.26,1
2023,16,NMFC,ADEL,2,2046.0,JZiebell,55.25,21.22,play,2.35,1
2023,16,ADEL,NMFC,3,117.0,RO'Brien,49.81,17.53,set,2.98,6
2023,16,ADEL,NMFC,3,229.0,LPedlar,35.79,24.78,loose,2.44,6
2023,16,ADEL,NMFC,3,368.0,TWalker,38.51,29.56,set,3.79,6
2023,16,ADEL,NMFC,3,705.0,TWalker,48.87,7.05,set,3.2,6
2023,16,ADEL,NMFC,3,839.0,MHinge,48.2,-36.99,play,2.36,1
2023,16,NMFC,ADEL,3,1106.0,PCurtis,33.87,-58.89,hard,2.17,0
2023,16,ADEL,NMFC,3,1374.0,JRachele,31.48,20.45,play,2.88,1
2023,16,NMFC,ADEL,3,1412.0,JStephenson,23.31,54.61,loose,2.33,6
2023,16,ADEL,NMFC,3,1530.0,RThilthorpe,53.96,-32.51,set,2.4,0
2023,16,ADEL,NMFC,3,1614.0,RThilthorpe,33.68,-40.79,set,3.96,6
2023,16,ADEL,NMFC,3,1767.0,LSholl,49.75,5.77,set,3.12,1
2023,16,ADEL,NMFC,3,1809.0,RThilthorpe,29.09,-28.77,play,2.94,0
2023,16,ADEL,NMFC,4,49.0,TWalker,51.91,54.01,set,1.83,6
2023,16,ADEL,NMFC,4,250.0,TWalker,53.43,-31.61,set,2.47,0
2023,16,NMFC,ADEL,4,305.0,CZurhaar,52.66,-12.06,play,2.48,6
2023,16,ADEL,NMFC,4,410.0,BKeays,37.62,-4.57,set,4.28,1
2023,16,ADEL,NMFC,4,589.0,DFogarty,36.9,-63.43,set,2.66,1
2023,16,ADEL,NMFC,4,624.0,IRankine,42.5,-53.13,set,2.73,6
2023,16,NMFC,ADEL,4,705.0,JSimpkin,38.91,27.55,loose,2.28,1
2023,16,NMFC,ADEL,4,752.0,BScott,41.76,-31.79,play,2.51,6
2023,16,ADEL,NMFC,4,879.0,LSholl,39.39,-56.92,play,2.14,1
2023,16,ADEL,NMFC,4,949.0,IRankine,45.4,-36.49,set,3.07,6
2023,16,NMFC,ADEL,4,1022.0,HGreenwood,21.36,-16.31,play,3.7,1
2023,16,ADEL,NMFC,4,1136.0,DFogarty,39.26,43.45,set,3.25,6
2023,16,ADEL,NMFC,4,1236.0,IRankine,30.15,49.71,loose,2.2,0
2023,16,NMFC,ADEL,4,1559.0,TThomas,43.92,22.77,set,3.45,1
2023,16,ADEL,NMFC,4,1666.0,RO'Brien,10.55,58.57,set,5.35,1
2023,16,BL,RICH,1,19.0,ZBailey,23.85,56.98,play,2.27,1
2023,16,RICH,BL,1,284.0,NCumberland,38.08,-60.07,set,2.75,0
2023,16,BL,RICH,1,458.0,EHipwood,20.52,-46.97,loose,3.07,1
2023,16,BL,RICH,1,619.0,JDaniher,8.06,29.74,loose,5.17,6
2023,16,BL,RICH,1,763.0,EHipwood,31.78,65.85,set,2.65,6
2023,16,RICH,BL,1,875.0,JClarke,26.4,-24.62,set,5.0,1
2023,16,RICH,BL,1,906.0,LBaker,37.12,62.74,loose,1.73,1
2023,16,BL,RICH,1,938.0,EHipwood,36.67,11.0,ground,1.32,0
2023,16,RICH,BL,1,1027.0,JShort,55.11,-11.51,set,2.59,6
2023,16,BL,RICH,1,1326.0,CCameron,9.43,57.99,hard,2.63,1
2023,16,RICH,BL,1,1366.0,JHopper,28.32,42.14,play,2.58,1
2023,16,BL,RICH,1,1445.0,CCameron,40.5,-57.09,set,2.71,0
2023,16,BL,RICH,1,1605.0,JBerry,15.81,-34.7,set,5.61,6
2023,16,BL,RICH,1,1739.0,LNeale,40.36,-41.99,play,2.4,1
2023,16,BL,RICH,1,1863.0,DWilmot,48.6,-36.63,set,2.78,6
2023,16,BL,RICH,2,128.0,JDaniher,27.46,-56.89,set,3.71,6
2023,16,BL,RICH,2,287.0,CMcKenna,56.85,39.29,play,2.16,6
2023,16,BL,RICH,2,472.0,CCameron,46.1,12.53,play,2.54,6
2023,16,RICH,BL,2,551.0,JGraham,41.88,-33.31,loose,2.32,1
2023,16,RICH,BL,2,712.0,TTaranto,16.49,75.96,play,1.67,1
2023,16,BL,RICH,2,955.0,ZBailey,36.07,43.88,set,3.51,6
2023,16,BL,RICH,2,1216.0,LMcCarthy,7.07,8.13,loose,5.59,6
2023,16,BL,RICH,2,1370.0,EHipwood,36.8,-42.8,set,3.62,1
2023,16,BL,RICH,2,1532.0,DWilmot,44.94,32.28,play,2.36,0
2023,16,RICH,BL,2,1719.0,LBaker,45.88,20.41,set,3.31,1
2023,16,BL,RICH,3,124.0,CAh Chee,29.07,3.95,set,4.98,6
2023,16,BL,RICH,3,219.0,HMcCluggage,31.14,42.4,play,2.47,0
2023,16,RICH,BL,3,351.0,JHopper,45.0,0.0,set,3.6,6
2023,16,BL,RICH,3,462.0,CRayner,55.23,-42.06,play,2.25,1
2023,16,BL,RICH,3,539.0,WAshcroft,37.7,21.8,play,2.65,1
2023,16,BL,RICH,3,712.0,CCameron,36.89,-57.17,set,2.98,6
2023,16,BL,RICH,3,805.0,CRayner,29.15,-30.96,play,2.9,1
2023,16,BL,RICH,3,852.0,CAh Chee,45.28,-43.21,set,2.87,1
2023,16,BL,RICH,3,953.0,JDaniher,21.02,64.65,set,3.47,1
2023,16,RICH,BL,3,1088.0,DRioli,49.24,-29.17,set,2.9,6
2023,16,RICH,BL,3,1270.0,JHopper,41.11,-18.43,set,3.85,6
2023,16,BL,RICH,3,1357.0,JBerry,36.88,-40.6,play,2.48,1
2023,16,BL,RICH,3,1549.0,JDaniher,38.29,-49.24,set,3.24,6
2023,16,BL,RICH,3,1651.0,LNeale,45.61,-15.26,play,2.58,6
2023,16,BL,RICH,3,1777.0,EHipwood,31.58,10.95,set,4.74,6
2023,16,BL,RICH,3,1895.0,LMcCarthy,43.42,38.45,set,3.06,6
2023,16,RICH,BL,4,290.0,NCumberland,35.36,8.13,set,4.45,6
2023,16,BL,RICH,4,420.0,ZBailey,37.8,-52.52,set,3.13,6
2023,16,BL,RICH,4,518.0,JFletcher,39.56,-20.73,set,3.96,1
2023,16,RICH,BL,4,599.0,SBolton,54.08,33.69,set,2.26,1
2023,16,RICH,BL,4,741.0,JRoss,48.83,34.99,set,2.69,6
2023,16,BL,RICH,4,924.0,JDaniher,4.0,0.0,ground,4.91,6
2023,16,BL,RICH,4,1124.0,JDaniher,31.06,-56.82,play,2.25,0
2023,16,BL,RICH,4,1339.0,LMcCarthy,33.84,-18.97,play,2.86,6
2023,16,BL,RICH,4,1447.0,JDaniher,47.2,-36.38,set,2.91,6
2023,16,BL,RICH,4,1559.0,LNeale,52.55,21.19,set,2.66,6
2023,16,RICH,BL,4,1647.0,JClarke,23.54,-12.26,loose,3.39,6
2023,16,RICH,BL,4,1774.0,TTaranto,38.83,11.89,loose,2.45,1
2023,16,RICH,BL,4,1806.0,JClarke,28.79,-69.68,play,1.92,1
2023,16,BL,RICH,4,1918.0,JDaniher,60.21,48.37,set,1.44,0
2023,16,PORT,ESS,1,108.0,CRozee,6.08,-9.46,ground,4.18,6
2023,16,PORT,ESS,1,356.0,SPowell-Pepper,52.33,45.0,set,2.09,1
2023,16,PORT,ESS,1,463.0,CDixon,51.31,-56.93,set,1.92,6
2023,16,PORT,ESS,1,600.0,TMarshall,48.92,-49.14,set,2.37,1
2023,16,ESS,PORT,1,690.0,JLaverde,54.38,-32.23,set,2.37,6
2023,16,PORT,ESS,1,824.0,CDixon,53.31,-23.2,set,2.63,1
2023,16,PORT,ESS,1,1000.0,JFinlayson,42.2,36.33,set,3.25,1
2023,16,PORT,ESS,1,1094.0,CDixon,30.41,43.67,set,4.01,0
2023,16,PORT,ESS,1,1237.0,SPowell-Pepper,53.82,-35.17,play,2.32,1
2023,16,PORT,ESS,1,1364.0,DByrne-Jones,47.17,-21.12,set,3.24,1
2023,16,ESS,PORT,1,1428.0,MRedman,53.82,35.17,set,2.24,1
2023,16,ESS,PORT,1,1501.0,MGuelfi,23.35,-46.74,set,4.6,6
2023,16,PORT,ESS,1,1585.0,SPowell-Pepper,18.79,64.8,play,2.16,0
2023,16,ESS,PORT,1,1649.0,JStringer,47.89,61.29,set,1.83,1
2023,16,ESS,PORT,2,240.0,BHobbs,39.0,0.0,set,4.16,1
2023,16,ESS,PORT,2,295.0,KLangford,27.8,37.69,set,4.48,6
2023,16,ESS,PORT,2,433.0,JMenzie,48.27,50.04,set,2.23,1
2023,16,PORT,ESS,2,477.0,KFarrell,56.32,-16.5,play,2.42,6
2023,16,ESS,PORT,2,752.0,NMartin,36.14,14.42,set,4.31,6
2023,16,PORT,ESS,2,866.0,CRozee,47.01,60.71,set,1.91,6
2023,16,ESS,PORT,2,948.0,APerkins,43.1,3.99,play,2.64,1
2023,16,ESS,PORT,2,966.0,APerkins,27.02,2.12,play,3.3,1
2023,16,PORT,ESS,2,1150.0,QNarkle,44.55,-44.09,set,2.9,6
2023,16,ESS,PORT,2,1340.0,DParish,19.85,-40.91,play,3.29,1
2023,16,ESS,PORT,2,1467.0,WSnelling,40.2,5.71,play,2.71,0
2023,16,ESS,PORT,2,1694.0,DParish,33.73,-11.98,play,2.92,1
2023,16,ESS,PORT,3,98.0,MGuelfi,41.87,40.16,set,3.14,6
2023,16,ESS,PORT,3,350.0,JCaldwell,31.62,34.7,set,4.25,1
2023,16,ESS,PORT,3,419.0,KLangford,32.02,38.66,set,4.07,6
2023,16,PORT,ESS,3,807.0,CDixon,31.3,-26.57,set,4.57,1
2023,16,PORT,ESS,3,962.0,ZButters,43.42,-14.68,set,3.69,6
2023,16,ESS,PORT,3,1071.0,JStringer,47.43,-55.3,set,2.26,6
2023,16,ESS,PORT,3,1189.0,JStringer,52.95,10.89,set,2.77,1
2023,16,ESS,PORT,3,1291.0,DParish,43.46,66.97,set,1.87,1
2023,16,ESS,PORT,3,1493.0,KLangford,40.71,62.18,set,2.27,1
2023,16,PORT,ESS,4,97.0,JFinlayson,56.61,-17.47,set,2.4,6
2023,16,PORT,ESS,4,334.0,RBurton,44.1,-32.97,set,3.28,6
2023,16,ESS,PORT,4,579.0,SWeideman,26.57,-19.8,set,5.06,1
2023,16,PORT,ESS,4,645.0,DByrne-Jones,32.7,-23.43,play,2.86,1
2023,16,PORT,ESS,4,722.0,SPowell-Pepper,43.14,44.06,loose,1.9,1
2023,16,PORT,ESS,4,924.0,CRozee,24.41,34.99,play,2.98,6
2023,16,PORT,ESS,4,1038.0,DByrne-Jones,14.87,19.65,loose,4.08,6
2023,16,PORT,ESS,4,1173.0,SPowell-Pepper,37.54,48.24,set,3.19,1
2023,16,ESS,PORT,4,1235.0,JCaldwell,27.29,61.56,play,2.01,6
2023,16,ESS,PORT,4,1352.0,KLangford,29.12,-15.95,set,4.91,6
2023,16,ESS,PORT,4,1724.0,JCaldwell,35.47,21.5,set,4.25,6
2023,16,ESS,PORT,4,1791.0,DParish,39.05,13.32,play,2.69,1
2023,16,PORT,ESS,4,1922.0,DHouston,53.74,45.0,set,1.98,6
2023,16,GCFC,COLL,1,23.0,BHumphrey,38.62,4.46,loose,2.51,0
2023,16,COLL,GCFC,1,181.0,BMihocek,54.17,-23.96,set,2.54,1
2023,16,COLL,GCFC,1,252.0,JDaicos,35.51,-1.61,play,2.87,1
2023,16,COLL,GCFC,1,376.0,JElliott,23.2,-37.12,set,4.97,6
2023,16,COLL,GCFC,1,471.0,BMcCreery,20.16,23.39,loose,3.41,1
2023,16,GCFC,COLL,1,519.0,BFiorini,36.72,6.25,play,2.81,0
2023,16,GCFC,COLL,1,672.0,NHolman,37.61,-35.8,set,3.79,1
2023,16,COLL,GCFC,1,765.0,NDaicos,52.34,-18.95,set,2.78,1
2023,16,COLL,GCFC,1,797.0,JCrisp,48.02,-38.66,play,2.34,0
2023,16,COLL,GCFC,1,909.0,JElliott,1.5,0.0,ground,5.75,6
2023,16,COLL,GCFC,1,1108.0,NDaicos,17.44,-27.3,play,3.98,0
2023,16,COLL,GCFC,1,1136.0,JCrisp,36.39,12.7,play,2.78,6
2023,16,COLL,GCFC,1,1340.0,BHill,18.53,-3.09,play,4.12,6
2023,16,GCFC,COLL,1,1553.0,LWeller,47.95,50.5,set,2.24,1
2023,16,COLL,GCFC,1,1607.0,TMitchell,28.11,-51.5,loose,2.59,0
2023,16,GCFC,COLL,2,136.0,JWitts,32.22,-48.14,play,2.44,0
2023,16,COLL,GCFC,2,219.0,TAdams,36.91,-54.37,set,3.12,0
2023,16,COLL,GCFC,2,268.0,MCox,17.01,24.3,set,5.65,6
2023,16,GCFC,COLL,2,439.0,BFiorini,48.81,29.45,set,2.84,0
2023,16,COLL,GCFC,2,520.0,JElliott,13.65,8.43,play,4.83,6
2023,16,COLL,GCFC,2,704.0,BFrampton,58.2,-8.9,play,2.41,6
2023,16,COLL,GCFC,2,889.0,JElliott,42.79,46.42,set,2.82,6
2023,16,GCFC,COLL,2,1068.0,HOea,18.34,25.87,set,5.54,6
2023,16,COLL,GCFC,2,1156.0,NDaicos,48.59,-3.54,play,2.55,6
2023,16,COLL,GCFC,2,1232.0,BHill,4.61,-40.6,ground,4.63,1
2023,16,COLL,GCFC,2,1400.0,BHill,10.69,10.78,play,5.33,6
2023,16,COLL,GCFC,2,1492.0,MCox,44.68,-5.14,set,3.63,1
2023,16,COLL,GCFC,2,1662.0,PLipinski,48.44,44.58,set,2.41,0
2023,16,COLL,GCFC,2,1711.0,PLipinski,25.58,-4.48,play,3.4,6
2023,16,COLL,GCFC,3,62.0,JElliott,47.85,-34.35,set,2.9,1
2023,16,COLL,GCFC,3,132.0,BMihocek,38.16,31.61,loose,2.25,1
2023,16,COLL,GCFC,3,187.0,JNoble,47.76,6.01,play,2.54,6
2023,16,COLL,GCFC,3,332.0,OMarkov,53.22,26.81,set,2.49,6
2023,16,COLL,GCFC,3,446.0,BFrampton,20.72,-19.75,set,5.48,6
2023,16,COLL,GCFC,3,741.0,NDaicos,45.92,-51.63,set,2.52,1
2023,16,COLL,GCFC,3,794.0,SPendlebury,20.6,-5.57,play,3.86,1
2023,16,COLL,GCFC,3,878.0,BFrampton,25.58,4.48,play,3.39,0
2023,16,GCFC,COLL,3,1040.0,BAinsworth,44.06,62.27,set,2.04,6
2023,16,GCFC,COLL,3,1147.0,BAinsworth,51.91,13.37,set,2.84,6
2023,16,GCFC,COLL,3,1225.0,BFiorini,53.02,-38.49,play,2.3,1
2023,16,GCFC,COLL,3,1428.0,MRosas,31.58,-66.68,loose,2.16,1
2023,16,GCFC,COLL,3,1582.0,MRowell,12.18,-19.18,play,5.01,6
2023,16,GCFC,COLL,3,1716.0,MRowell,29.89,17.53,play,3.0,6
2023,16,GCFC,COLL,3,1930.0,NAnderson,48.97,32.07,set,2.75,1
2023,16,GCFC,COLL,4,17.0,JLukosius,43.2,16.13,loose,2.24,0
2023,16,COLL,GCFC,4,111.0,WHoskin-Elliott,38.81,14.93,set,4.07,1
2023,16,COLL,GCFC,4,308.0,JElliott,41.84,65.27,set,2.04,1
2023,16,COLL,GCFC,4,495.0,DCameron,15.53,3.69,loose,4.19,6
2023,16,COLL,GCFC,4,681.0,JElliott,34.96,-16.62,play,2.84,6
2023,16,GCFC,COLL,4,792.0,BKing,52.88,-13.12,set,2.79,1
2023,16,GCFC,COLL,4,942.0,SFlanders,32.76,15.95,play,2.88,1
2023,16,COLL,GCFC,4,1131.0,WHoskin-Elliott,13.87,-25.64,set,5.83,6
2023,16,GCFC,COLL,4,1248.0,MRosas,39.2,-66.71,set,2.33,1
2023,16,COLL,GCFC,4,1404.0,TAdams,35.56,-3.22,play,2.87,6
2023,16,GCFC,COLL,4,1477.0,MRosas,38.42,-18.2,loose,2.54,1
2023,16,GCFC,COLL,4,1633.0,BHumphrey,64.23,-35.17,play,2.25,1
2023,16,HAW,CARL,1,25.0,CMacdonald,23.02,55.62,loose,2.3,1
2023,16,CARL,HAW,1,209.0,CCurnow,33.24,15.71,set,4.54,6
2023,16,HAW,CARL,1,286.0,CMacdonald,27.66,12.53,loose,3.01,1
2023,16,HAW,CARL,1,331.0,SButler,34.93,13.24,loose,2.61,0
2023,16,CARL,HAW,1,458.0,HMcKay,26.87,45.0,play,2.56,1
2023,16,CARL,HAW,1,546.0,JMartin,48.33,-24.44,set,3.08,1
2023,16,CARL,HAW,1,910.0,CCurnow,48.08,45.0,set,2.43,1
2023,16,CARL,HAW,1,970.0,JMartin,11.66,30.96,play,4.83,6
2023,16,CARL,HAW,1,1193.0,DCuningham,39.0,-22.62,set,3.98,6
2023,16,CARL,HAW,1,1352.0,ECurnow,54.13,-11.73,set,2.69,1
2023,16,HAW,CARL,1,1550.0,FGreene,41.73,44.03,set,3.01,1
2023,16,CARL,HAW,2,85.0,DCuningham,42.95,-24.78,set,3.58,6
2023,16,CARL,HAW,2,260.0,MOwies,30.59,-11.31,set,4.83,6
2023,16,HAW,CARL,2,400.0,FGreene,38.01,54.64,set,2.84,1
2023,16,HAW,CARL,2,516.0,FGreene,23.32,59.04,set,3.73,1
2023,16,CARL,HAW,2,818.0,ACerra,29.15,-5.91,set,4.97,6
2023,16,CARL,HAW,2,923.0,CCurnow,48.38,-18.06,set,3.17,6
2023,16,CARL,HAW,2,1075.0,LFogarty,47.54,-22.25,set,3.19,1
2023,16,CARL,HAW,2,1266.0,CCurnow,52.63,-14.3,set,2.81,1
2023,16,CARL,HAW,2,1356.0,BAcres,30.36,-17.24,play,3.03,1
2023,16,CARL,HAW,2,1471.0,HMcKay,37.66,-10.71,set,4.25,6
2023,16,CARL,HAW,3,210.0,SDocherty,41.48,15.38,play,2.62,6
2023,16,HAW,CARL,3,342.0,MLewis,5.1,-11.31,play,5.97,6
2023,16,CARL,HAW,3,452.0,HMcKay,52.09,3.3,set,2.91,1
2023,16,HAW,CARL,3,485.0,LBreust,15.81,-34.7,play,4.01,6
2023,16,HAW,CARL,3,627.0,FGreene,9.0,0.0,set,5.99,6
2023,16,HAW,CARL,3,719.0,WDay,56.86,-23.86,play,2.38,1
2023,16,CARL,HAW,3,1112.0,BAcres,9.0,0.0,set,5.99,6
2023,16,CARL,HAW,3,1314.0,HMcKay,47.71,56.98,set,2.01,1
2023,16,HAW,CARL,3,1372.0,LBreust,44.82,38.66,set,2.93,6
2023,16,CARL,HAW,3,1591.0,JMartin,38.9,-17.97,set,4.06,6
2023,16,CARL,HAW,3,1676.0,LYoung,34.13,31.83,play,2.6,1
2023,16,HAW,CARL,3,1754.0,FGreene,20.81,-54.78,set,4.4,6
2023,16,CARL,HAW,4,281.0,JMartin,10.0,-53.13,set,5.72,6
2023,16,CARL,HAW,4,494.0,ACerra,38.33,7.5,set,4.19,6
2023,16,CARL,HAW,4,593.0,CCurnow,49.25,5.83,set,3.17,6
2023,16,HAW,CARL,4,690.0,MLewis,48.3,27.1,set,2.94,6
2023,16,HAW,CARL,4,812.0,CMacdonald,39.81,-25.28,set,3.86,6
2023,16,CARL,HAW,4,992.0,JSilvagni,20.62,39.09,set,5.06,6
2023,16,CARL,HAW,4,1131.0,HMcKay,35.44,16.39,set,4.34,0
2023,16,CARL,HAW,4,1325.0,LFogarty,38.9,46.04,play,2.22,6
2023,16,CARL,HAW,4,1557.0,HMcKay,38.59,58.78,set,2.59,6
2023,16,HAW,CARL,4,1685.0,SButler,21.54,21.8,play,3.54,0
2023,16,MELB,GWS,1,80.0,BFritsch,10.63,48.81,hard,2.78,1
2023,16,MELB,GWS,1,217.0,KPickett,35.85,30.14,loose,2.36,1
2023,16,MELB,GWS,1,339.0,CPetracca,51.04,-34.62,set,2.61,1
2023,16,GWS,MELB,1,583.0,CMBrown,14.32,24.78,loose,4.05,6
2023,16,MELB,GWS,1,1179.0,JMelksham,35.9,12.88,set,4.35,6
2023,16,MELB,GWS,1,1440.0,LHunter,33.54,-63.43,play,2.05,1
2023,16,MELB,GWS,1,1543.0,CPetracca,37.64,16.99,play,2.7,1
2023,16,GWS,MELB,2,189.0,TGreene,14.32,-24.78,set,5.81,6
2023,16,MELB,GWS,2,270.0,CPetracca,44.64,15.59,play,2.55,1
2023,16,MELB,GWS,2,424.0,JBowey,29.41,-17.82,play,3.07,6
2023,16,MELB,GWS,2,946.0,CPetracca,24.19,60.26,play,2.14,1
2023,16,MELB,GWS,2,1079.0,LHunter,43.57,-58.13,set,2.44,1
2023,16,MELB,GWS,2,1166.0,JViney,42.54,29.58,play,2.44,0
2023,16,MELB,GWS,2,1203.0,JMelksham,24.35,-70.82,set,2.93,0
2023,16,MELB,GWS,2,1249.0,TSparrow,13.04,4.4,play,4.96,1
2023,16,GWS,MELB,2,1290.0,CMBrown,4.47,-63.43,ground,4.29,1
2023,16,GWS,MELB,2,1469.0,TGreene,15.03,3.81,loose,4.26,6
2023,16,MELB,GWS,2,1624.0,TRivers,55.9,-47.17,set,1.89,0
2023,16,MELB,GWS,2,1632.0,ELangdon,14.76,61.7,play,2.65,0
2023,16,GWS,MELB,2,1786.0,TGreene,43.08,21.8,play,2.52,1
2023,16,MELB,GWS,3,94.0,KPickett,49.04,-20.28,set,3.08,1
2023,16,GWS,MELB,3,275.0,FCallaghan,47.04,2.44,play,2.57,1
2023,16,GWS,MELB,3,390.0,XO'Halloran,12.0,0.0,set,5.94,6
2023,16,GWS,MELB,3,486.0,JKelly,28.84,33.69,play,2.76,6
2023,16,GWS,MELB,3,746.0,ICumming,50.49,-7.97,set,3.06,6
2023,16,MELB,GWS,3,897.0,BGrundy,24.04,-16.93,loose,3.33,6
2023,16,MELB,GWS,3,997.0,KPickett,33.54,-10.3,set,4.6,6
2023,16,MELB,GWS,3,1105.0,KPickett,30.53,31.61,loose,2.57,0
2023,16,MELB,GWS,3,1271.0,KPickett,23.43,-50.19,loose,2.82,1
2023,16,MELB,GWS,3,1410.0,BBrown,15.23,-23.2,ground,2.6,1
2023,16,MELB,GWS,4,218.0,ELangdon,38.42,51.34,set,2.97,6
2023,16,GWS,MELB,4,447.0,JRiccardi,36.36,-58.5,set,2.95,1
2023,16,GWS,MELB,4,640.0,TGreene,48.26,-34.02,set,2.88,0
2023,16,MELB,GWS,4,947.0,JViney,38.83,11.89,set,4.1,1
2023,16,MELB,GWS,4,1303.0,TSparrow,32.65,49.97,play,2.24,1
2023,16,GWS,MELB,4,1377.0,JKelly,66.85,34.64,set,1.3,6
2023,16,MELB,GWS,4,1497.0,ANeal-Bullen,33.3,-48.65,play,2.4,1
2023,16,MELB,GWS,4,1600.0,MGawn,24.76,-43.36,hard,2.49,0
2023,16,SYD,GEEL,1,160.0,EGulden,52.12,40.72,set,2.23,0
2023,16,SYD,GEEL,1,183.0,TPapley,22.81,26.0,play,3.33,1
2023,16,SYD,GEEL,1,268.0,BCampbell,46.75,-32.33,set,3.06,6
2023,16,GEEL,SYD,1,391.0,THawkins,43.25,-10.66,set,3.74,1
2023,16,SYD,GEEL,1,574.0,EGulden,14.4,20.32,loose,4.14,1
2023,16,SYD,GEEL,1,706.0,IHeeney,43.66,39.89,set,2.99,0
2023,16,SYD,GEEL,1,784.0,IHeeney,51.51,1.11,set,2.97,0
2023,16,SYD,GEEL,1,859.0,LMcDonald,37.12,-25.53,set,4.09,1
2023,16,GEEL,SYD,1,994.0,OHenry,44.27,26.85,set,3.33,6
2023,16,GEEL,SYD,1,1102.0,TStengle,48.67,33.69,set,2.74,6
2023,16,GEEL,SYD,1,1227.0,THawkins,38.12,-16.77,set,4.15,6
2023,16,SYD,GEEL,1,1359.0,EGulden,40.67,-43.51,set,3.26,1
2023,16,SYD,GEEL,1,1450.0,BCampbell,49.18,18.99,set,3.02,1
2023,16,SYD,GEEL,1,1551.0,BCampbell,56.0,37.38,set,2.01,1
2023,16,GEEL,SYD,1,1644.0,ZGuthrie,42.03,-34.82,hard,2.01,1
2023,16,GEEL,SYD,2,69.0,MDuncan,40.4,36.44,play,2.37,1
2023,16,SYD,GEEL,2,193.0,TPapley,29.57,3.88,play,3.13,6
2023,16,GEEL,SYD,2,254.0,THawkins,31.48,20.45,loose,2.7,0
2023,16,GEEL,SYD,2,364.0,OHenry,30.52,1.88,set,4.87,6
2023,16,SYD,GEEL,2,613.0,TPapley,35.42,13.06,play,2.81,1
2023,16,SYD,GEEL,2,831.0,LMcDonald,41.76,-31.79,set,3.53,6
2023,16,SYD,GEEL,2,980.0,LMcDonald,47.41,-26.29,set,3.13,6
2023,16,SYD,GEEL,2,1092.0,RFox,44.74,-28.0,play,2.5,1
2023,16,SYD,GEEL,2,1224.0,JAmartey,50.06,-34.01,set,2.71,1
